,Mean AAI,O2_ratio,divergence,AAI_round,log_O2_ratio
15839,44.6,1.3961876488770566,Different Class,45.0,0.1449437917793368
15840,43.71,1.021931824380648,Different Class,44.0,0.009421923897632686
15841,39.08,1.4941258245689628,Different Class,39.0,0.17438717218823016
15842,42.36,1.712786340891255,Different Class,42.0,0.2337031908935695
15843,62.91,1.1478385794306758,Same Family,63.0,0.059880817511728066
15844,45.58,2.677790950475661,Different Class,46.0,0.4277766695398333
15845,42.58,1.1863418487263773,Different Class,43.0,0.07420985059938799
15846,42.64,1.010231370035705,Different Class,43.0,0.0044208502403534685
15847,40.13,1.0487440284919036,Different Class,40.0,0.02066950098774765
15848,38.38,1.7817005454514112,Different Class,38.0,0.2508347129520086
15849,45.8,3.6038977425904974,Different Class,46.0,0.5567724597602111
15850,45.37,1.045031141907522,Different Class,45.0,0.01912923260695029
15851,47.1,25.54123945149645,Same Class,47.0,1.4072419686472255
15852,47.59,11.695040688729978,Same Class,48.0,1.0680017371208166
15853,63.14,1.4063807957151608,Same Family,63.0,0.14810292743114845
15854,62.49,1.0134432103290558,Same Family,62.0,0.005799417427910591
15855,45.08,1.1878330490786515,Different Class,45.0,0.07475540448437397
15856,60.25,1.1366114342342593,Same Family,60.0,0.05561202070384226
15857,42.55,2.45675630781322,Different Class,43.0,0.3903620797927328
15858,42.81,1.1079806899850466,Different Class,43.0,0.044532191524164176
15859,46.33,1.1501440480727945,Same Class,46.0,0.0607522363235316
15860,43.27,2.7179935885639654,Different Class,43.0,0.4342484279466688
15861,51.01,1.3461887185834986,Same Class,51.0,0.1291059467336792
15862,61.36,1.0368089886741123,Same Family,61.0,0.015698753683390066
15863,62.09,1.0307633793263806,Same Family,62.0,0.013158980659821394
15864,62.19,1.0041462709430258,Same Family,62.0,0.0017969797775977839
15865,48.62,1.28411658486073,Same Class,49.0,0.10860445509044628
15866,62.94,1.0252169569932568,Same Family,63.0,0.01081578076200946
15867,43.55,1.3833848239777522,Different Class,44.0,0.14094300706705795
15868,63.45,1.023951000462365,Same Family,63.0,0.010279174669139985
15869,63.22,1.968704268413025,Same Family,63.0,0.2941804829017782
15870,48.93,2.2305200278593063,Same Class,49.0,0.3484061271291849
15871,61.8,1.015867420403967,Same Family,62.0,0.0068370324124067605
15872,44.6,1.4673225655754438,Different Class,45.0,0.16652559649517307
15873,43.7,1.4173775415483287,Different Class,44.0,0.15148554705192244
15874,44.25,2.345597999704928,Different Class,44.0,0.3702535826005793
15875,45.3,1.499468073559317,Different Class,45.0,0.17593722326351854
15876,49.05,4.1413085414981365,Same Class,49.0,0.6171375881160722
15877,49.32,1.9619073850286208,Same Class,49.0,0.2926785019632097
15878,44.94,4.0519529874351585,Different Class,45.0,0.6076643978392954
15879,38.5,1.3300862234013189,Different Class,38.0,0.12387979520290515
15880,43.18,2.6892655891274093,Different Class,43.0,0.4296336948215452
15881,46.17,102.46633860476265,Same Class,46.0,2.0105812179850258
15882,51.15,2.4676766894270448,Same Class,51.0,0.3922882586044628
15883,47.25,1.0409139177507098,Different Class,47.0,0.017414815397508724
15884,47.59,60.654594500828885,Same Class,48.0,1.7828637036491222
15885,43.75,1.653975419718121,Different Class,44.0,0.21852905106894235
15886,62.13,1.0148815274262621,Same Family,62.0,0.006415347679726493
15887,37.66,1.066731239394429,Different Class,38.0,0.02805501366013113
15888,45.6,1.4750101639623023,Different Class,46.0,0.16879501294979785
15889,45.2,1.0183177036300175,Different Class,45.0,0.007883294118161901
15890,44.08,6.63146369474062,Different Class,44.0,0.8216093963370401
15891,63.94,1.1464866368079396,Same Family,64.0,0.05936899705601888
15892,63.37,1.0147502445523773,Same Family,63.0,0.006359164653265065
15893,44.78,1.6570680358796417,Different Class,45.0,0.2193403400430596
15894,42.67,1.0103906154055458,Different Class,43.0,0.004489303801714215
15895,46.96,1.1080009145970722,Different Class,47.0,0.04454011888004422
15896,43.8,1.2731792770357382,Different Class,44.0,0.10488956119129138
15897,61.28,1.2024547906057703,Same Family,61.0,0.08006875692982897
15898,44.68,1.5867228031513312,Different Class,45.0,0.2005010631274612
15899,41.41,1.6958779311370111,Different Class,41.0,0.2293945886391362
15900,46.75,65.84584445580512,Same Class,47.0,1.8185283717524667
15901,41.69,1.164242619201302,Different Class,42.0,0.06604349337281093
15902,43.88,2.9376296115464715,Different Class,44.0,0.4679970372670694
15903,48.09,1.490807444478986,Same Class,48.0,0.1734215527751693
15904,43.18,1.6483355434235627,Different Class,43.0,0.21704562351647672
15905,48.63,1.331078400367453,Same Class,49.0,0.12420363612396715
15906,63.88,1.038358718549057,Same Family,64.0,0.016347413794961553
15907,44.91,1.2503128908063983,Different Class,45.0,0.09701870880518326
15908,43.9,3.336999370421625,Different Class,44.0,0.523356124718191
15909,64.09,1.0295292576445108,Same Family,64.0,0.012638693113364512
15910,49.05,2.441822018723645,Same Class,49.0,0.3877140055944705
15911,42.6,1.879577246684559,Different Class,43.0,0.2740601790093777
15912,43.6,4.38357833326743,Different Class,44.0,0.6418287716755351
15913,63.31,1.030381986838529,Same Family,63.0,0.01299825773603092
15914,48.64,22.625204791586004,Same Class,49.0,1.3545925189027976
15915,42.14,3.535096908754936,Different Class,42.0,0.548401323751204
15916,43.13,3.4399739627015027,Different Class,43.0,0.5365551553919209
15917,43.12,2.8670454500881086,Different Class,43.0,0.457434577692216
15918,41.71,3.4474274662103914,Different Class,42.0,0.537495137398731
15919,42.44,3.1755527934398025,Different Class,42.0,0.5018193372637243
15920,39.44,3.3839090333018333,Different Class,39.0,0.5294186797611782
15921,42.24,3.2539493662233903,Different Class,42.0,0.5124107907210401
15922,43.64,1.4485171373640386,Different Class,44.0,0.1609236376955343
15923,41.85,3.722154684115612,Different Class,42.0,0.5707944174411583
15924,41.53,4.102954199588027,Different Class,42.0,0.6130966690563089
15925,42.17,3.5414675326492846,Different Class,42.0,0.5491832646418509
15926,42.74,3.895289049091616,Different Class,43.0,0.590539689933569
15927,45.79,3.4775248770216827,Different Class,46.0,0.5412702454691449
15928,39.73,16.745452371248806,Different Class,40.0,1.2238968843144304
15929,42.76,9.625607169364363,Different Class,43.0,0.9834281337117328
15930,43.26,3.9548062728230735,Different Class,43.0,0.5971252143306415
15931,44.82,3.7999928023044536,Different Class,45.0,0.5797827740056474
15932,43.62,3.4693695962400533,Different Class,44.0,0.540250568235668
15933,43.1,4.143205878010656,Different Class,43.0,0.6173365141485183
15934,40.87,4.150080818208065,Different Class,41.0,0.6180565541964401
15935,42.44,4.066895215831808,Different Class,42.0,0.6092629828859544
15936,44.38,3.4789905520036872,Different Class,44.0,0.541453249322974
15937,40.98,1.7163101093754547,Different Class,41.0,0.2345957605655293
15938,61.33,3.9972187002197925,Same Family,61.0,0.6017579105068566
15939,41.85,4.202245256483528,Different Class,42.0,0.6234813956256576
15940,41.47,2.943656139610213,Different Class,41.0,0.4688870769318333
15941,79.29,1.1075723609029657,Same Genus,79.0,0.04437210953552932
15942,43.82,3.819059915312292,Different Class,44.0,0.5819564718546989
15943,42.91,1.582308630234616,Different Class,43.0,0.1992911968197184
15944,58.77,2.0313889485800543,Same Family,59.0,0.3077930854184473
15945,57.0,3.217031770996611,Same Family,57.0,0.5074553499602164
15946,43.18,2.935744213968609,Different Class,43.0,0.4677182136073774
15947,44.08,3.828411118806936,Different Class,44.0,0.5830185688754921
15948,43.06,3.3146949265589862,Different Class,43.0,0.5204435635676795
15949,42.89,1.7801767406859843,Different Class,43.0,0.2504631223618041
15950,43.84,3.5050225403026847,Different Class,44.0,0.5446908151978558
15951,42.19,3.082372327997956,Different Class,42.0,0.4888850971431044
15952,42.03,2.8074784527479637,Different Class,42.0,0.4483164317585818
15953,42.97,3.410128706524712,Different Class,43.0,0.5327707706284562
15954,43.55,4.00922838759185,Different Class,44.0,0.6030607967458299
15955,43.0,3.548952112337802,Different Class,43.0,0.5501001392496054
15956,57.71,1.9490892267273718,Same Family,58.0,0.2898317209997893
15957,41.49,4.096116682981462,Different Class,41.0,0.6123723195627956
15958,42.5,4.107411631898226,Different Class,42.0,0.6135682286641756
15959,44.3,3.02098787568364,Different Class,44.0,0.480148982296035
15960,65.12,1.9825165067234665,Same Family,65.0,0.2972168120043055
15961,42.9,3.6999240656824575,Different Class,43.0,0.568192811041725
15962,43.95,2.3047388080556206,Different Class,44.0,0.36262171469418414
15963,39.31,4.264333820114654,Different Class,39.0,0.6298511947425045
15964,42.07,1.5197190482196028,Different Class,42.0,0.18176330696727475
15965,43.88,3.5516787636150355,Different Class,44.0,0.5504336785315844
15966,57.82,2.613267394732445,Same Family,58.0,0.4171838498786311
15967,61.86,1.6864606885574795,Same Family,62.0,0.2269762222275364
15968,57.95,3.668831433258617,Same Family,58.0,0.5645277582843279
15969,43.2,3.3959996319175767,Different Class,43.0,0.5309676345000147
15970,42.01,3.4536763154316468,Different Class,42.0,0.5382816323023295
15971,42.16,3.5991209751808286,Different Class,42.0,0.5561964445885856
15972,77.29,2.2732075563613288,Same Genus,77.0,0.3566390910118684
15973,59.67,2.7965690285426827,Same Family,60.0,0.4466255436160608
15974,56.17,2.662155928163977,Same Family,56.0,0.4252334894399088
15975,41.79,1.6875908929509396,Different Class,42.0,0.2272671730550524
15976,41.71,3.8164777783288697,Different Class,42.0,0.5816627380192676
15977,44.38,4.167967982835515,Different Class,44.0,0.6199243741755207
15978,57.32,3.005616313904563,Same Family,57.0,0.4779335393282527
15979,43.26,4.12733708170006,Different Class,43.0,0.615669939375148
15980,58.3,1.7519904962187602,Same Family,58.0,0.24353174598106625
15981,41.84,2.448870594221165,Different Class,42.0,0.38896583628823256
15982,42.9,4.143724040210176,Different Class,43.0,0.6173908249696539
15983,41.51,4.047846262483981,Different Class,42.0,0.6072240096067508
15984,58.09,1.966596591212968,Same Family,58.0,0.2937152820453296
15985,42.02,20.46826034309386,Different Class,42.0,1.3110809322814163
15986,42.96,4.00065082524994,Different Class,43.0,0.6021306480336552
15987,43.34,3.2848673441741334,Different Class,43.0,0.5165178357355429
15988,41.1,11.314731870003197,Different Class,41.0,1.0536442667522778
15989,50.95,2.5423902591086733,Same Class,51.0,0.4052422159144937
15990,42.09,3.528039565743297,Different Class,42.0,0.5475334469494744
15991,41.86,4.1947324116963935,Different Class,42.0,0.6227042617486827
15992,49.78,1.3529168632695785,Same Class,50.0,0.1312711100251218
15993,60.69,2.408814661643321,Same Family,61.0,0.3818033859169463
15994,41.36,3.684848300501396,Different Class,41.0,0.5664196133317683
15995,43.03,3.7572280881462152,Different Class,43.0,0.5748675603592359
15996,41.59,3.007210090691624,Different Class,42.0,0.4781637699830699
15997,53.54,1.072172809921999,Same Order,54.0,0.030264789411795168
15998,62.59,1.5920448359797763,Same Family,63.0,0.2019552943968856
15999,58.3,1.8051601718999142,Same Family,58.0,0.25651574290986984
16000,41.17,18.521067255822526,Different Class,41.0,1.2676660088016292
16001,51.18,2.2308855363073854,Same Class,51.0,0.34847728779824405
16002,42.76,1.2529825188109032,Different Class,43.0,0.09794501190642294
16003,43.91,3.648086552519371,Different Class,44.0,0.5620651336135174
16004,79.82,1.4925639047372925,Same Genus,80.0,0.17393293469629909
16005,48.65,1.2711792050194084,Same Class,49.0,0.1042067797160072
16006,43.07,4.028403820156249,Different Class,43.0,0.6051329991395435
16007,41.26,3.9990664851410345,Different Class,41.0,0.6019586244110561
16008,41.04,9.972456351149596,Different Class,41.0,0.9988021441048296
16009,41.64,3.3064855100079016,Different Class,42.0,0.5193666238380045
16010,41.32,2.6041440402263896,Different Class,41.0,0.41566500222542396
16011,43.02,2.9168331847049207,Different Class,43.0,0.4649115922915128
16012,41.1,2.8859194763339397,Different Class,41.0,0.4602842091304093
16013,43.44,2.7161858614782792,Different Class,43.0,0.43395948425819547
16014,41.86,3.6037800341653456,Different Class,42.0,0.5567582748531978
16015,43.17,55.68149259681798,Different Class,43.0,1.745710868446498
16016,42.31,3.1923451267716207,Different Class,42.0,0.5041098371116498
16017,79.39,1.2801265599638167,Same Genus,79.0,0.10725290837974187
16018,52.99,3.443706722515804,Same Order,53.0,0.5370261583982046
16019,40.92,4.23635441906357,Different Class,41.0,0.6269922866112595
16020,41.82,1.1774813898391028,Different Class,42.0,0.07095405180598245
16021,58.59,2.558486071765929,Same Family,59.0,0.407983057043268
16022,41.88,10.335215143573961,Different Class,42.0,1.0143195215723515
16023,43.66,4.076063650284997,Different Class,44.0,0.6102409571674883
16024,40.32,1.5344002556169825,Different Class,40.0,0.1859386621760642
16025,43.59,3.282074649484703,Different Class,44.0,0.5161484546849575
16026,40.87,1.8427699645848892,Different Class,41.0,0.26547112504724285
16027,40.93,2.7459265171535727,Different Class,41.0,0.4386889110428618
16028,42.02,2.7811725874945106,Different Class,42.0,0.4442279401301824
16029,60.05,2.3306576523026847,Same Family,60.0,0.3674784851743732
16030,48.46,2.9958852078486067,Same Class,48.0,0.4765251686559287
16031,41.09,13.823214507833244,Different Class,41.0,1.1406090474289612
16032,42.86,3.167921740046245,Different Class,43.0,0.5007744442918617
16033,41.22,3.4181414138225414,Different Class,41.0,0.533790026194067
16034,57.72,2.187528367333509,Same Family,58.0,0.3399536935556212
16035,41.65,3.4278719114963816,Different Class,42.0,0.53502458537204
16036,43.66,1.835042582225879,Different Class,44.0,0.2636461465233433
16037,41.38,4.169565151744632,Different Class,41.0,0.6200907643154302
16038,42.21,3.978805204976896,Different Class,42.0,0.5997526774036152
16039,43.32,3.41718773444297,Different Class,43.0,0.5336688388493889
16040,42.2,4.832869030175939,Different Class,42.0,0.6842050260011626
16041,42.22,3.50384798081012,Different Class,42.0,0.5445452554505251
16042,42.31,26.049108825521373,Different Class,42.0,1.4157928701008466
16043,44.61,29.330582178979622,Different Class,45.0,1.4673206833218084
16044,47.99,2.454698059145388,Same Class,48.0,0.3899980792241168
16045,43.73,1.11033822157803,Different Class,44.0,0.045455289949621384
16046,61.6,1.0878661680805768,Same Family,62.0,0.03657547069382997
16047,43.31,12.673308694685595,Different Class,43.0,1.1028900134826325
16048,43.98,13.137629942211788,Different Class,44.0,1.118517024595306
16049,42.2,8.735545307000313,Different Class,42.0,0.9412900205300876
16050,42.2,5.160373072067457,Different Class,42.0,0.7126811003255312
16051,41.79,9.227424948313363,Different Class,42.0,0.9650805215278501
16052,44.22,32.942166664711074,Different Class,44.0,1.5177521600912591
16053,41.25,1.081935773285955,Different Class,41.0,0.03420148060844684
16054,97.07,1.2379107764055763,Same Genus,97.0,0.09268934362503048
16055,43.64,5.116569250216354,Different Class,44.0,0.7089788564623567
16056,42.98,5.7731779241032735,Different Class,43.0,0.7614149422666059
16057,44.69,1.2928662801905355,Different Class,45.0,0.1115536085783654
16058,49.49,1.1812328606331044,Same Class,49.0,0.07233552006845786
16059,45.24,1.1342237987032222,Different Class,45.0,0.054698755573019835
16060,42.23,75.16395301018935,Different Class,42.0,1.8760096123727044
16061,42.54,8.893181228572073,Different Class,43.0,0.9490571426211686
16062,43.62,5.374499422362912,Different Class,44.0,0.7303380205449637
16063,43.8,651.2382682655298,Different Class,44.0,2.8137399127783134
16064,96.26,1.0095800928158585,Same Genus,96.0,0.00414077844377896
16065,46.96,1.2759571925188082,Same Class,47.0,0.10583610435009592
16066,61.08,1.087535193543164,Same Family,61.0,0.03644331998463796
16067,41.75,121.16271660412336,Different Class,42.0,2.083369002139804
16068,49.3,1.2391830610553942,Same Class,49.0,0.09313546822722214
16069,42.3,7.369232245447218,Different Class,42.0,0.8674222437702852
16070,44.73,1.160883152846203,Different Class,45.0,0.06478850860341115
